2026-02-11 17:20:27 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=104
2026-02-11 17:20:27 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=7
2026-02-11 17:21:04 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=115
2026-02-11 17:21:04 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=5
2026-02-11 17:21:04 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=160
2026-02-11 17:21:04 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=6
2026-02-11 17:21:04 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=106
2026-02-11 17:21:04 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=44
2026-02-11 17:21:05 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.04%, vol=40
2026-02-11 17:21:05 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=27
2026-02-11 17:21:41 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=132
2026-02-11 17:21:41 | XMRUSDT | Blocked by: orderbook_quality | spread=0.03%, vol=16
2026-02-11 17:21:41 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=32
2026-02-11 17:21:41 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=152
2026-02-11 17:21:41 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 17:21:41 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.10%, vol=39
2026-02-11 17:21:41 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=13
2026-02-11 17:21:41 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=91
2026-02-11 17:22:16 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=84
2026-02-11 17:22:16 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=4
2026-02-11 17:22:16 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=82
2026-02-11 17:22:16 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=8
2026-02-11 17:22:16 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=43
2026-02-11 17:22:16 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=158
2026-02-11 17:22:16 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=21
2026-02-11 17:22:16 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.05%, vol=35
2026-02-11 17:22:54 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=20
2026-02-11 17:22:54 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=14
2026-02-11 17:22:54 | XMRUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=7
2026-02-11 17:22:54 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=84
2026-02-11 17:22:54 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=146
2026-02-11 17:22:54 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.07%, vol=28
2026-02-11 17:22:54 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=31
2026-02-11 17:22:54 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=37
2026-02-11 17:23:31 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 17:23:31 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=12
2026-02-11 17:23:31 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=55
2026-02-11 17:23:31 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=79
2026-02-11 17:23:31 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.04%, vol=38
2026-02-11 17:23:31 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=35
2026-02-11 17:23:31 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=7
2026-02-11 17:23:31 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=138
2026-02-11 17:24:09 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=17
2026-02-11 17:24:09 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=26
2026-02-11 17:24:09 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 17:24:09 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=50
2026-02-11 17:24:09 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=5
2026-02-11 17:24:09 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=74
2026-02-11 17:24:09 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=152
2026-02-11 17:24:09 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.10%, vol=41
2026-02-11 17:24:47 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=29
2026-02-11 17:24:47 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.08%, vol=43
2026-02-11 17:24:47 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=22
2026-02-11 17:24:47 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=165
2026-02-11 17:24:47 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=6
2026-02-11 17:24:47 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 17:24:47 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=76
2026-02-11 17:24:48 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=28
2026-02-11 17:25:25 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=119
2026-02-11 17:25:25 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=9
2026-02-11 17:25:25 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.04%, vol=30
2026-02-11 17:25:25 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=160
2026-02-11 17:25:25 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=19
2026-02-11 17:25:25 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=79
2026-02-11 17:25:25 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=53
2026-02-11 17:25:25 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 17:26:02 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=152
2026-02-11 17:26:02 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=17
2026-02-11 17:26:02 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=83
2026-02-11 17:26:02 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=42
2026-02-11 17:26:02 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 17:26:02 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.10%, vol=29
2026-02-11 17:26:02 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=11
2026-02-11 17:26:02 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=31
2026-02-11 17:26:39 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 17:26:39 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=31
2026-02-11 17:26:39 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.09%, vol=36
2026-02-11 17:26:39 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=87
2026-02-11 17:26:39 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=153
2026-02-11 17:26:39 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=50
2026-02-11 17:26:39 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=10
2026-02-11 17:26:39 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=20
2026-02-11 17:27:15 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 17:27:15 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.07%, vol=32
2026-02-11 17:27:15 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=174
2026-02-11 17:27:15 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=6
2026-02-11 17:27:15 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=78
2026-02-11 17:27:15 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=21
2026-02-11 17:27:15 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=46
2026-02-11 17:27:15 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=59
2026-02-11 17:27:51 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=12
2026-02-11 17:27:51 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=41
2026-02-11 17:27:51 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=77
2026-02-11 17:27:51 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=32
2026-02-11 17:27:51 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 17:27:51 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.05%, vol=23
2026-02-11 17:27:51 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=12
2026-02-11 17:28:26 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=69
2026-02-11 17:28:26 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=9
2026-02-11 17:28:26 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.06%, vol=40
2026-02-11 17:28:26 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 17:28:26 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=84
2026-02-11 17:28:26 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=4
2026-02-11 17:28:26 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=196
2026-02-11 17:28:26 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=28
2026-02-11 17:29:04 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=43
2026-02-11 17:29:04 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.05%, vol=35
2026-02-11 17:29:04 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 17:29:04 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=6
2026-02-11 17:29:04 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=92
2026-02-11 17:29:04 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=7
2026-02-11 17:29:04 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=26
2026-02-11 17:29:41 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.06%, vol=34
2026-02-11 17:29:41 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=5
2026-02-11 17:29:41 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=37
2026-02-11 17:29:41 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 17:29:41 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=102
2026-02-11 17:29:41 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=6
2026-02-11 17:29:41 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=33
2026-02-11 17:30:20 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=177
2026-02-11 17:30:20 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.07%, vol=47
2026-02-11 17:30:20 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 17:30:20 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=196
2026-02-11 17:30:20 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=6
2026-02-11 17:30:20 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=13
2026-02-11 17:30:20 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=93
2026-02-11 17:30:20 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=22
2026-02-11 17:30:58 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=42
2026-02-11 17:30:58 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=13
2026-02-11 17:30:58 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.10%, vol=50
2026-02-11 17:30:58 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=79
2026-02-11 17:30:58 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=6
2026-02-11 17:30:58 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 17:30:58 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=26
2026-02-11 17:31:34 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=5
2026-02-11 17:31:34 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=48
2026-02-11 17:31:34 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.13%, vol=39
2026-02-11 17:31:34 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=48
2026-02-11 17:31:34 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=9
2026-02-11 17:31:34 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=64
2026-02-11 17:31:34 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=11
2026-02-11 17:32:10 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=39
2026-02-11 17:32:10 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=9
2026-02-11 17:32:10 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=16
2026-02-11 17:32:10 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=5
2026-02-11 17:32:10 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=76
2026-02-11 17:32:10 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 17:32:11 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.10%, vol=40
2026-02-11 17:32:45 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=32
2026-02-11 17:32:45 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=188
2026-02-11 17:32:46 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=46
2026-02-11 17:32:46 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=74
2026-02-11 17:32:46 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 17:32:46 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=7
2026-02-11 17:32:46 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.03%, vol=38
2026-02-11 17:32:46 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 17:33:21 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=11
2026-02-11 17:33:21 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=86
2026-02-11 17:33:21 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=23
2026-02-11 17:33:21 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 17:33:21 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.05%, vol=24
2026-02-11 17:33:21 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=171
2026-02-11 17:33:21 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=4
2026-02-11 17:33:21 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=52
2026-02-11 17:33:59 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=10
2026-02-11 17:33:59 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=72
2026-02-11 17:33:59 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=97
2026-02-11 17:33:59 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=170
2026-02-11 17:33:59 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.07%, vol=29
2026-02-11 17:33:59 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=5
2026-02-11 17:33:59 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=6
2026-02-11 17:33:59 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=30
2026-02-11 17:34:37 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 17:34:37 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=38
2026-02-11 17:34:37 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=44
2026-02-11 17:34:37 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=77
2026-02-11 17:34:37 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=165
2026-02-11 17:34:38 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=34
2026-02-11 17:34:38 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=10
2026-02-11 17:34:38 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=9
2026-02-11 17:35:16 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=101
2026-02-11 17:35:16 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=4
2026-02-11 17:35:16 | XMRUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=9
2026-02-11 17:35:16 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.05%, vol=110
2026-02-11 17:35:16 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=45
2026-02-11 17:35:16 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=77
2026-02-11 17:35:16 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 17:35:53 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=1
2026-02-11 17:35:53 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.04%, vol=35
2026-02-11 17:35:53 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=30
2026-02-11 17:35:53 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=26
2026-02-11 17:35:53 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=7
2026-02-11 17:35:53 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=192
2026-02-11 17:35:53 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=75
2026-02-11 17:35:53 | XMRUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=5
2026-02-11 17:36:31 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=46
2026-02-11 17:36:31 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=71
2026-02-11 17:36:31 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 17:36:31 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 17:36:31 | XMRUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=7
2026-02-11 17:36:31 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=21
2026-02-11 17:36:31 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.05%, vol=37
2026-02-11 17:37:07 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=12
2026-02-11 17:37:07 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=62
2026-02-11 17:37:08 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=37
2026-02-11 17:37:08 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.06%, vol=36
2026-02-11 17:37:08 | XMRUSDT | Blocked by: orderbook_quality | spread=0.04%, vol=10
2026-02-11 17:37:08 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=57
2026-02-11 17:37:08 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=4
2026-02-11 17:37:43 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=43
2026-02-11 17:37:43 | XMRUSDT | Blocked by: orderbook_quality | spread=0.04%, vol=8
2026-02-11 17:37:43 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=30
2026-02-11 17:37:43 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=73
2026-02-11 17:37:43 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 17:37:44 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.04%, vol=41
2026-02-11 17:37:44 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=5
2026-02-11 17:38:19 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.11%, vol=37
2026-02-11 17:38:19 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=67
2026-02-11 17:38:19 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=6
2026-02-11 17:38:19 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=4
2026-02-11 17:38:19 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=20
2026-02-11 17:38:19 | XMRUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=9
2026-02-11 17:38:19 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=122
2026-02-11 17:38:57 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.08%, vol=44
2026-02-11 17:38:57 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 17:38:57 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=5
2026-02-11 17:38:57 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=24
2026-02-11 17:38:57 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=66
2026-02-11 17:38:57 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=34
2026-02-11 17:38:58 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=9
2026-02-11 17:39:37 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=62
2026-02-11 17:39:37 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=9
2026-02-11 17:39:37 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.05%, vol=33
2026-02-11 17:39:38 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=27
2026-02-11 17:39:38 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=6
2026-02-11 17:39:38 | XMRUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=8
2026-02-11 17:39:38 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=87
2026-02-11 17:40:19 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=166
2026-02-11 17:40:19 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=7
2026-02-11 17:40:19 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.04%, vol=46
2026-02-11 17:40:19 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=33
2026-02-11 17:40:19 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 17:40:19 | RIVERUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=193
2026-02-11 17:40:20 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=5
2026-02-11 17:40:20 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=85
2026-02-11 17:40:20 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=49
2026-02-11 17:40:57 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.07%, vol=35
2026-02-11 17:40:57 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 17:40:57 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=7
2026-02-11 17:40:57 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=76
2026-02-11 17:40:57 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=69
2026-02-11 17:40:57 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=24
2026-02-11 17:40:57 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=4
2026-02-11 17:41:36 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 17:41:36 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 17:41:36 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=39
2026-02-11 17:41:36 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=4
2026-02-11 17:41:36 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=35
2026-02-11 17:41:36 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=27
2026-02-11 17:41:37 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=69
2026-02-11 17:41:37 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=194
2026-02-11 17:42:14 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=42
2026-02-11 17:42:14 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=10
2026-02-11 17:42:14 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=51
2026-02-11 17:42:14 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=137
2026-02-11 17:42:14 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 17:42:14 | XMRUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=6
2026-02-11 17:42:14 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=41
2026-02-11 17:42:14 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=41
2026-02-11 17:44:27 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.05%, vol=49
2026-02-11 17:44:28 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 17:44:28 | TAOUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=160
2026-02-11 17:44:28 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=54
2026-02-11 17:44:28 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=56
2026-02-11 17:44:28 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=52
2026-02-11 17:44:28 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=9
2026-02-11 17:44:28 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=6
2026-02-11 17:45:06 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.07%, vol=33
2026-02-11 17:45:06 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=7
2026-02-11 17:45:06 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=22
2026-02-11 17:45:06 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=51
2026-02-11 17:45:06 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=4
